elapsed_s,elapsed_h,model_temperature,sensor_temperature,model_ext_temperature,current_temperature,target_temperature,hvac_action,hvac_mode,preset_mode,on_percent,power_percent,smartpi_a,smartpi_b,smartpi_learn_ok_count_a,smartpi_learn_ok_count_b,smartpi_learn_last_reason,smartpi_governance_regime,smartpi_phase,deadtime_heat_s,model_effective_heater_power_w,model_heating_rate_c_per_s,model_heat_loss_rate_c_per_s,model_net_heat_rate_c_per_s,model_fabric_temperature,model_solar_gain_w,model_internal_gain_w,model_fabric_to_air_flux_w,model_total_heat_loss_w,model_effective_u_value_W_per_C,model_weather_k_multiplier,model_infiltration_loss_w,model_fabric_loss_w,switch_state
240010.0,66.66944444444445,17.48146138785081,17.481,5.0,17.5,17.5,idle,heat,none,0.20139732160956786,20.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.703835380730797e-05,-0.0004320219329289029,17.27,0.0,0.0,-27.1,432.0,34.61,1.0,49.9,382.1,0.0
240070.0,66.68611111111112,17.47685848713685,17.477,5.0,17.5,17.5,idle,heat,none,0.20819809113518042,21.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.64794015905465e-05,-0.0004319946666082832,17.27,0.0,0.0,-26.6,432.0,34.62,1.0,49.9,382.1,0.0
240130.0,66.70277777777778,17.472288971943588,17.472,5.0,17.5,17.5,idle,heat,none,0.2166990849916351,22.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.592481455432079e-05,-0.00043196752064073073,17.26,0.0,0.0,-26.0,432.0,34.63,1.0,49.9,382.1,0.0
240190.0,66.71944444444445,17.467752581544538,17.468,5.0,17.5,17.5,idle,heat,none,0.22349985453429022,22.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.537455859918831e-05,-0.0004319404940886476,17.26,0.0,0.0,-25.5,431.9,34.64,1.0,49.9,382.1,0.0
240250.0,66.73611111111111,17.46324905724994,17.463,5.0,17.5,17.5,idle,heat,none,0.2320008484077863,23.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.482859989208147e-05,-0.00043191358602175984,17.26,0.0,0.0,-25.0,431.9,34.65,1.0,49.9,382.1,0.0
240310.0,66.75277777777778,17.458778142390827,17.459,5.0,17.5,17.5,idle,heat,none,0.23880161796748167,24.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.428690486422474e-05,-0.0004318867955170605,17.26,0.0,0.0,-24.5,431.9,34.67,1.0,49.8,382.1,0.0
240370.0,66.76944444444445,17.45433958230326,17.454,5.0,17.5,17.5,idle,heat,none,0.24730261185801686,25.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.3749440209074e-05,-0.0004318601216587529,17.26,0.0,0.0,-23.9,431.9,34.68,1.0,49.8,382.0,0.0
240430.0,66.78611111111111,17.44993312431265,17.45,5.0,17.4,17.5,idle,heat,none,0.25410338143475025,25.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.321617288026343e-05,-0.00043183356353819426,17.26,0.0,0.0,-23.4,431.8,34.69,1.0,49.8,382.0,0.0
240490.0,66.80277777777778,17.44555851771823,17.446,5.0,17.4,17.5,idle,heat,none,0.26090417230341234,26.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.268707008957832e-05,-0.00043180712025383953,17.26,0.0,0.0,-22.9,431.8,34.7,1.0,49.8,382.0,0.0
240550.0,66.81944444444444,17.44121551377762,17.441,5.0,17.4,17.5,idle,heat,none,0.26940514493609147,27.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.216209930493316e-05,-0.0004317807909111864,17.26,0.0,0.0,-22.4,431.8,34.71,1.0,49.8,382.0,0.0
240610.0,66.83611111111111,17.43690386569155,17.437,5.0,17.4,17.5,idle,heat,none,0.2762059145383715,28.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.164122824837418e-05,-0.00043175457462271997,17.26,0.0,0.0,-21.9,431.8,34.72,1.0,49.7,382.0,0.0
240670.0,66.85277777777777,17.43262332858866,17.433,5.0,17.4,17.5,idle,heat,none,0.28300670542833234,28.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.1124424894094e-05,-0.0004317284705078584,17.26,0.0,0.0,-21.4,431.7,34.73,1.0,49.7,382.0,0.0
240730.0,66.86944444444444,17.42837365951046,17.428,5.0,17.4,17.5,idle,heat,none,0.29150767809081307,29.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.061165746645956e-05,-0.00043170247769289843,17.26,0.0,0.0,-20.9,431.7,34.74,1.0,49.7,382.0,0.0
240790.0,66.8861111111111,17.42415461739636,17.424,5.0,17.4,17.5,idle,heat,none,0.29830844771864684,30.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,7.0102894438061e-05,-0.00043167659531096196,17.26,0.0,0.0,-20.4,431.7,34.74,1.0,49.7,382.0,0.0
240850.0,66.90277777777777,17.419965963068883,17.42,5.0,17.4,17.5,idle,heat,none,0.3051092173549893,31.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,6.959810452777028e-05,-0.0004316508225019427,17.26,0.0,0.0,-19.9,431.7,34.75,1.0,49.7,382.0,0.0
240910.0,66.91944444444445,17.41580745921891,17.416,5.0,17.4,17.5,idle,heat,none,0.3119100082733336,31.0,0.048883,0.000654,145,158,skip: governance (regime_transition),dead_band,Stable,34.0,0.0,0.0,6.90972566988176e-05,-0.000431625158412453,17.26,0.0,0.0,-19.4,431.6,34.76,1.0,49.7,382.0,0.0
240970.0,66.93611111111112,17.41167887039112,17.412,5.0,17.4,17.5,idle,heat,none,0.3187109055626338,32.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.86003201568843e-05,-0.00043159960219577156,17.26,0.0,0.0,-19.0,431.6,34.77,1.0,49.6,382.0,0.0
241030.0,66.95277777777778,17.4075799629695,17.408,5.0,17.4,17.5,idle,heat,none,0.32551180285192793,33.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.810726434820776e-05,-0.0004315741530117914,17.26,0.0,0.0,-18.5,431.6,34.78,1.0,49.6,381.9,0.0
241090.0,66.96944444444445,17.403510505162952,17.404,5.0,17.4,17.5,idle,heat,none,0.33231270014122805,33.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.761805895770081e-05,-0.00043154881002696794,17.26,0.0,0.0,-18.0,431.5,34.79,1.0,49.6,381.9,0.0
241150.0,66.98611111111111,17.399470266991084,17.399,5.0,17.4,17.5,idle,heat,none,0.34081382175284874,34.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.713267390708974e-05,-0.0004315235724142682,17.26,0.0,0.0,-17.5,431.5,34.8,1.0,49.6,381.9,0.0
241210.0,67.00277777777778,17.395459020270028,17.395,5.0,17.4,17.5,idle,heat,none,0.3476147190421489,35.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.6651079353062e-05,-0.0004314984393531198,17.26,0.0,0.0,-17.1,431.5,34.81,1.0,49.6,381.9,0.0
241270.0,67.01944444444445,17.391476538598415,17.391,5.0,17.4,17.5,idle,heat,none,0.354415616331449,35.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.6173245685433e-05,-0.00043147341002935995,17.26,0.0,0.0,-16.6,431.5,34.82,1.0,49.6,381.9,0.0
241330.0,67.03611111111111,17.387522597343462,17.388,5.0,17.4,17.5,idle,heat,none,0.3595162892984166,36.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.569914352532545e-05,-0.00043144848363518596,17.26,0.0,0.0,-16.1,431.4,34.83,1.0,49.6,381.9,0.0
241390.0,67.05277777777778,17.38359697362714,17.384,5.0,17.4,17.5,idle,heat,none,0.3663171865877168,37.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.522874372335792e-05,-0.0004314236593691053,17.26,0.0,0.0,-15.7,431.4,34.84,1.0,49.5,381.9,0.0
241450.0,67.06944444444444,17.379699446312472,17.38,5.0,17.4,17.5,idle,heat,none,0.37311808387701695,37.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.476201735785699e-05,-0.0004313989364358866,17.26,0.0,0.0,-15.2,431.4,34.85,1.0,49.5,381.9,0.0
241510.0,67.08611111111111,17.375829795989944,17.376,5.0,17.4,17.5,idle,heat,none,0.37991898116631106,38.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.429893573307586e-05,-0.0004313743140465105,17.26,0.0,0.0,-14.8,431.4,34.86,1.0,49.5,381.9,0.0
241570.0,67.10277777777777,17.37198780496399,17.372,5.0,17.4,17.5,idle,heat,none,0.38671987845561123,39.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.383947037743023e-05,-0.0004313497914181209,17.26,0.0,0.0,-14.4,431.3,34.87,1.0,49.5,381.9,0.0
241630.0,67.11944444444444,17.368173257239626,17.368,5.0,17.4,17.5,idle,heat,none,0.3935207757449114,39.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.338359304174822e-05,-0.00043132536777397727,17.26,0.0,0.0,-13.9,431.3,34.87,1.0,49.5,381.9,0.0
241690.0,67.1361111111111,17.36438593850914,17.364,5.0,17.4,17.5,idle,heat,none,0.4003216730342055,40.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.293127569753156e-05,-0.00043130104234340654,17.26,0.0,0.0,-13.5,431.3,34.88,1.0,49.5,381.8,0.0
241750.0,67.15277777777777,17.36062563613895,17.361,5.0,17.4,17.5,idle,heat,none,0.4054223460011791,41.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.248249053523265e-05,-0.00043127681436175595,17.26,0.0,0.0,-13.0,431.3,34.89,1.0,49.4,381.8,0.0
241810.0,67.16944444444445,17.356892139156468,17.357,5.0,17.4,17.5,idle,heat,none,0.41222324329047927,41.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.203720996254257e-05,-0.0004312526830703457,17.26,0.0,0.0,-12.6,431.3,34.9,1.0,49.4,381.8,0.0
241870.0,67.18611111111112,17.353185238237185,17.353,5.0,17.4,17.5,idle,heat,none,0.41902414057977344,42.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.159540660269664e-05,-0.0004312286477164227,17.26,0.0,0.0,-12.2,431.2,34.91,1.0,49.4,381.8,0.0
241930.0,67.20277777777778,17.34950472569175,17.35,5.0,17.4,17.5,idle,heat,none,0.424124813546747,42.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.115705329278636e-05,-0.0004312047075531143,17.26,0.0,0.0,-11.8,431.2,34.92,1.0,49.4,381.8,0.0
241990.0,67.21944444444445,17.345850395453237,17.346,5.0,17.3,17.5,idle,heat,none,0.43092571083604725,43.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.0722123082094544e-05,-0.0004311808618393817,17.26,0.0,0.0,-11.3,431.2,34.93,1.0,49.4,381.8,0.0
242050.0,67.23611111111111,17.34222204306443,17.342,5.0,17.3,17.5,idle,heat,none,0.43772660812534736,44.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,6.029058923043342e-05,-0.00043115710983997484,17.26,0.0,0.0,-10.9,431.2,34.93,1.0,49.4,381.8,0.0
242110.0,67.25277777777778,17.33861946566529,17.339,5.0,17.3,17.5,idle,heat,none,0.44282728109232095,44.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.986242520650324e-05,-0.0004311334508253874,17.26,0.0,0.0,-10.5,431.1,34.94,1.0,49.4,381.8,0.0
242170.0,67.26944444444445,17.335042461980436,17.335,5.0,17.3,17.5,idle,heat,none,0.44962817838161506,45.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.9437604686255996e-05,-0.00043110988407181136,17.25,0.0,0.0,-10.1,431.1,34.95,1.0,49.3,381.8,0.0
242230.0,67.28611111111111,17.33149083230681,17.331,5.0,17.3,17.5,idle,heat,none,0.4564290756709153,46.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.901610155128235e-05,-0.0004310864088610932,17.25,0.0,0.0,-9.7,431.1,34.96,1.0,49.3,381.8,0.0
242290.0,67.30277777777778,17.32796437850135,17.328,5.0,17.3,17.5,idle,heat,none,0.46152974863788887,46.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.85978898871992e-05,-0.0004310630244806888,17.25,0.0,0.0,-9.3,431.1,34.97,1.0,49.3,381.8,0.0
242350.0,67.31944444444444,17.324462903968847,17.324,5.0,17.3,17.5,idle,heat,none,0.468330645927183,47.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.818294398206145e-05,-0.00043103973022362064,17.25,0.0,0.0,-8.9,431.0,34.97,1.0,49.3,381.7,0.0
242410.0,67.33611111111111,17.320986213649824,17.321,5.0,17.3,17.5,idle,heat,none,0.47343131889415657,47.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.777123832477648e-05,-0.0004310165253884337,17.25,0.0,0.0,-8.5,431.0,34.98,1.0,49.3,381.7,0.0
242470.0,67.35277777777777,17.317534114008538,17.318,5.0,17.3,17.5,idle,heat,none,0.47853199186113016,48.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.736274760353652e-05,-0.00043099340927915214,17.25,0.0,0.0,-8.1,431.0,34.99,1.0,49.3,381.7,0.0
242530.0,67.36944444444444,17.3141064130211,17.314,5.0,17.3,17.5,idle,heat,none,0.4853328891504304,49.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.695744670426214e-05,-0.0004309703812052372,17.25,0.0,0.0,-7.7,431.0,35.0,1.0,49.3,381.7,0.0
242590.0,67.3861111111111,17.31070292016365,17.311,5.0,17.3,17.5,idle,heat,none,0.49043356211740396,49.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.655531070905874e-05,-0.0004309474404815441,17.25,0.0,0.0,-7.3,430.9,35.01,1.0,49.2,381.7,0.0
242650.0,67.40277777777777,17.30732344640063,17.307,5.0,17.3,17.5,idle,heat,none,0.4972344594067041,50.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.6156314894679805e-05,-0.00043092458642828024,17.25,0.0,0.0,-6.9,430.9,35.01,1.0,49.2,381.7,0.0
242710.0,67.41944444444445,17.303967804173187,17.304,5.0,17.3,17.5,idle,heat,none,0.5023351323736778,50.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.576043473101362e-05,-0.0004309018183709632,17.25,0.0,0.0,-6.5,430.9,35.02,1.0,49.2,381.7,0.0
242770.0,67.43611111111112,17.300635807387604,17.301,5.0,17.3,17.5,idle,heat,none,0.5074358053406514,51.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.5367645879566654e-05,-0.0004308791356403794,17.25,0.0,0.0,-6.2,430.9,35.03,1.0,49.2,381.7,0.0
242830.0,67.45277777777778,17.297327271403876,17.297,5.0,17.3,17.5,idle,heat,none,0.5142367026299455,51.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.497792419197282e-05,-0.00043085653757254276,17.25,0.0,0.0,-5.8,430.9,35.04,1.0,49.2,381.7,0.0
242890.0,67.46944444444445,17.29404201302435,17.294,5.0,17.3,17.5,idle,heat,none,0.5193373755969191,52.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.459124570850287e-05,-0.0004308340235086546,17.25,0.0,0.0,-5.4,430.8,35.04,1.0,49.2,381.7,0.0
242950.0,67.48611111111111,17.29077985048245,17.291,5.0,17.3,17.5,idle,heat,none,0.5244380485638926,52.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.420758665659703e-05,-0.00043081159279506143,17.25,0.0,0.0,-5.0,430.8,35.05,1.0,49.2,381.6,0.0
243010.0,67.50277777777778,17.287540603431516,17.288,5.0,17.3,17.5,idle,heat,none,0.5295387215308663,53.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.382692344939867e-05,-0.00043078924478321654,17.25,0.0,0.0,-4.7,430.8,35.06,1.0,49.2,381.6,0.0
243070.0,67.51944444444445,17.28432409293368,17.284,5.0,17.3,17.5,idle,heat,none,0.5363396188201665,54.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.344923268430348e-05,-0.00043076697882963927,17.25,0.0,0.0,-4.3,430.8,35.07,1.0,49.1,381.6,0.0
243130.0,67.53611111111111,17.2811301414489,17.281,5.0,17.3,17.5,idle,heat,none,0.54144029178714,54.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.30744911415216e-05,-0.00043074479429587565,17.25,0.0,0.0,-3.9,430.7,35.07,1.0,49.1,381.6,0.0
243190.0,67.55277777777778,17.277958572824016,17.278,5.0,17.3,17.5,idle,heat,none,0.5465409647541136,55.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.270267578264998e-05,-0.00043072269054845905,17.25,0.0,0.0,-3.6,430.7,35.08,1.0,49.1,381.6,0.0
243250.0,67.56944444444444,17.27480921228191,17.275,5.0,17.3,17.5,idle,heat,none,0.5516416377210873,55.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.233376374925379e-05,-0.00043070066695887084,17.25,0.0,0.0,-3.2,430.7,35.09,1.0,49.1,381.6,0.0
243310.0,67.58611111111111,17.271681886410782,17.272,5.0,17.3,17.5,idle,heat,none,0.5567423106880609,56.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.196773236146234e-05,-0.0004306787229035026,17.25,0.0,0.0,-2.9,430.7,35.1,1.0,49.1,381.6,0.0
243370.0,67.60277777777777,17.268576423153462,17.269,5.0,17.3,17.5,idle,heat,none,0.5618429836550345,56.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.160455911657092e-05,-0.0004306568577636171,17.25,0.0,0.0,-2.5,430.7,35.1,1.0,49.1,381.6,0.0
243430.0,67.61944444444444,17.265492651796848,17.265,5.0,17.3,17.5,idle,heat,none,0.5686438809443286,57.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.1244221687662374e-05,-0.0004306350709253105,17.25,0.0,0.0,-2.2,430.6,35.11,1.0,49.1,381.6,0.0
243490.0,67.6361111111111,17.262430402961378,17.262,5.0,17.3,17.5,idle,heat,none,0.5737445539113022,57.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.088669792222778e-05,-0.0004306133617794743,17.25,0.0,0.0,-1.8,430.6,35.12,1.0,49.0,381.6,0.0
243550.0,67.65277777777777,17.259389508590647,17.259,5.0,17.3,17.5,idle,heat,none,0.5788452268782759,58.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.053196584080997e-05,-0.00043059172972175825,17.25,0.0,0.0,-1.5,430.6,35.12,1.0,49.0,381.6,0.0
243610.0,67.66944444444445,17.25636980194105,17.256,5.0,17.3,17.5,idle,heat,none,0.5839458998452495,58.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,5.018000363564631e-05,-0.0004305701741525331,17.25,0.0,0.0,-1.2,430.6,35.13,1.0,49.0,381.5,0.0
243670.0,67.68611111111112,17.253371117571522,17.253,5.0,17.3,17.5,idle,heat,none,0.5890465728122231,59.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.9830789669330416e-05,-0.00043054869447685346,17.25,0.0,0.0,-0.8,430.5,35.14,1.0,49.0,381.5,0.0
243730.0,67.70277777777778,17.250393291333378,17.25,5.0,17.2,17.5,idle,heat,none,0.5941472457791966,59.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.948430247348192e-05,-0.0004305272901044215,17.25,0.0,0.0,-0.5,430.5,35.14,1.0,49.0,381.5,0.0
243790.0,67.71944444444445,17.24743616036022,17.247,5.0,17.2,17.5,idle,heat,none,0.5992479187461702,60.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.914052074742356e-05,-0.00043050596044955065,17.25,0.0,0.0,-0.2,430.5,35.15,1.0,49.0,381.5,0.0
243850.0,67.73611111111111,17.244499563057893,17.244,5.0,17.2,17.5,idle,heat,none,0.6043485917131439,60.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.897799825223157e-05,-0.0004304847049311293,17.25,0.0,0.0,0.2,430.5,35.16,1.0,49.0,381.5,0.0
243910.0,67.75277777777778,17.241583339094575,17.242,5.0,17.2,17.5,idle,heat,none,0.607749040357791,61.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.89663333563783e-05,-0.00043046352297258555,17.25,0.0,0.0,0.5,430.5,35.16,1.0,49.0,381.5,0.0
243970.0,67.76944444444445,17.238687329390913,17.239,5.0,17.2,17.5,idle,heat,none,0.6128497133247646,61.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.895474931756365e-05,-0.00043044241400185104,17.25,0.0,0.0,0.8,430.4,35.17,1.0,49.0,381.5,0.0
244030.0,67.78611111111111,17.235811376110217,17.236,5.0,17.2,17.5,idle,heat,none,0.6179503862917382,62.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.894324550444087e-05,-0.00043042137745132644,17.25,0.0,0.0,1.2,430.4,35.18,1.0,48.9,381.5,0.0
244090.0,67.80277777777778,17.23295532264877,17.233,5.0,17.2,17.5,idle,heat,none,0.6230510592587117,62.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.893182129059508e-05,-0.00043040041275784597,17.25,0.0,0.0,1.5,430.4,35.18,1.0,48.9,381.5,0.0
244150.0,67.81944444444444,17.230119013626208,17.23,5.0,17.2,17.5,idle,heat,none,0.6281517322256854,63.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.892047605450483e-05,-0.0004303795193626434,17.24,0.0,0.0,1.8,430.4,35.19,1.0,48.9,381.5,0.0
244210.0,67.83611111111111,17.22730229487594,17.227,5.0,17.2,17.5,idle,heat,none,0.633252405192659,63.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8909209179503765e-05,-0.00043035869671131715,17.24,0.0,0.0,2.1,430.4,35.2,1.0,48.9,381.4,0.0
244270.0,67.85277777777777,17.224505013435667,17.225,5.0,17.2,17.5,idle,heat,none,0.6366528538373061,64.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.889802005374267e-05,-0.00043033794425379656,17.24,0.0,0.0,2.4,430.3,35.2,1.0,48.9,381.4,0.0
244330.0,67.86944444444444,17.221727017538004,17.222,5.0,17.2,17.5,idle,heat,none,0.6417535268042797,64.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.888690807015202e-05,-0.0004303172614443076,17.24,0.0,0.0,2.7,430.3,35.21,1.0,48.9,381.4,0.0
244390.0,67.8861111111111,17.21896815660111,17.219,5.0,17.2,17.5,idle,heat,none,0.6468541997712532,65.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.887587262640445e-05,-0.00043029664774133983,17.24,0.0,0.0,3.0,430.3,35.22,1.0,48.9,381.4,0.0
244450.0,67.90277777777777,17.216228281219454,17.216,5.0,17.2,17.5,idle,heat,none,0.6519548727382269,65.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.886491312487782e-05,-0.0004302761026076127,17.24,0.0,0.0,3.3,430.3,35.22,1.0,48.9,381.4,0.0
244510.0,67.91944444444445,17.2135072431546,17.214,5.0,17.2,17.5,idle,heat,none,0.65535532138288,66.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8854028972618396e-05,-0.0004302556255100429,17.24,0.0,0.0,3.6,430.3,35.23,1.0,48.9,381.4,0.0
244570.0,67.93611111111112,17.21080489532611,17.211,5.0,17.2,17.5,idle,heat,none,0.6604559943498536,66.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.884321958130444e-05,-0.000430235215919711,17.24,0.0,0.0,3.9,430.2,35.23,1.0,48.8,381.4,0.0
244630.0,67.95277777777778,17.20812109180249,17.208,5.0,17.2,17.5,idle,heat,none,0.6655566673168272,67.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.883248436720996e-05,-0.0004302148733118297,17.24,0.0,0.0,4.2,430.2,35.24,1.0,48.8,381.4,0.0
244690.0,67.96944444444445,17.20545568779222,17.205,5.0,17.2,17.5,idle,heat,none,0.6706573402838008,67.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.882182275116888e-05,-0.00043019459716571055,17.24,0.0,0.0,4.5,430.2,35.25,1.0,48.8,381.4,0.0
244750.0,67.98611111111111,17.20280853963485,17.203,5.0,17.2,17.5,idle,heat,none,0.6740577889284478,67.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8811234158539405e-05,-0.000430174386964733,17.24,0.0,0.0,4.8,430.2,35.25,1.0,48.8,381.4,0.0
244810.0,68.00277777777778,17.200179504792157,17.2,5.0,17.2,17.5,idle,heat,none,0.6791584618954214,68.0,0.048883,0.000654,145,158,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8800718019168624e-05,-0.00043015424219631154,17.24,0.0,0.0,5.1,430.2,35.26,1.0,48.8,381.4,0.0
